순번_정류장ID,34-2806146,35-2804303,36-2804304,37-2804307,38-2804308,39-2806209,40-2807406,41-2806211,42-2806210,43-2804311,44-2804313,45-2804738,46-2804315,47-2804316,48-2804318,49-2804321,50-2804322,51-2804797,52-2804717,53-2804193,54-2804191,55-2806153,56-2804189,57-2804641,58-2804740,59-2804743,60-2804185,61-2804183,62-2804181,63-2806375,64-2804179,65-2806149,66-2804745,67-2804177,68-2806147,69-2804174,70-2804172,71-2806207,72-2804169,73-2804655,74-2804167,75-2804165,76-2804163,77-2804152,78-2804150,79-2804148,80-2803747,81-2803748,82-2804688,83-2807370,84-2803604,85-2800266,86-2807368,87-2804602,88-2803580,89-2800263,90-2800267,91-2804032
69-2804174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0136908655479908,0.9997423720718347,1.0008817028365218,1.0002259363499582,1.0009928237659946,1.0017962475467046,1.0017681378257286,1.0017420546836375,1.0002378475595595,1.0008669701788397,1.0008133302934064,1.0005326302548876,1.0014588509016784,1.0016445103782294,1.0014595572599105,1.0018946914742581,1.0021845261831681,1.0020569078822017,1.0016102283347759,1.0014838670246027,1.001626804086964,1.0017347429070564
70-2804172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9867038473466078,0.9947332350341416,0.9948939483714354,0.9969481623950636,0.998832217541572,0.9997855226802214,0.9999377404698304,0.9985705045213538,0.9995719443379146,0.9994514800593403,0.9992173226500785,1.000175112956746,1.0005244141710472,1.0003651793608652,1.0009179065857379,1.0012621669546304,1.0012519132875588,1.0006799702281628,1.0006661584528864,1.0008397738182881,1.0010015699583577
71-2806207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0032084243336656,1.0009135782645888,1.0022431505071583,1.0032406264389662,1.0030664589404956,1.0027298899237933,1.0005761727428066,1.0013380691618914,1.0012378081185989,1.0008659935170763,1.0018325822383642,1.0021900091253848,1.0019441908642832,1.0024217563866609,1.0027457466835232,1.0025809293157764,1.0020474365057987,1.0018891313690825,1.0020448105160094,1.0021427691062073
72-2804169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9956514472384714,1.0013158547143832,1.0032575398474386,1.0030222185512512,1.002623024371072,1.0001303957409744,1.0010585192377552,1.0009668924510242,1.0005662446936818,1.0016683881952955,1.0020709582039178,1.0018032786643094,1.0023419613005078,1.0027006210239224,1.002521475105001,1.0019395148305623,1.001769744457391,1.0019425777555053,1.0020556021798945
73-2804655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0053903288843813,1.005517374628925,1.0041814727635525,1.003375249069708,1.0004875694035176,1.0014355373793804,1.0013059043038444,1.0008567319644899,1.0019985668512188,1.0024158051345207,1.0021175888272542,1.0026516215425934,1.0030137706029867,1.0028175824901238,1.0022051972293737,1.002021120888075,1.0021932285838162,1.0022923889046265
74-2804167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0056052311388741,1.0032289221439747,1.0026324881505257,0.9996038261565198,1.0007759789932074,1.0006957029076426,1.000255126846368,1.0015373893709019,1.0019987924697098,1.0016999396757866,1.0023124657323421,1.0027129210742525,1.0025137812187042,1.0018697661312508,1.0016842465945675,1.0018772199715291,1.0020056937197745
75-2804165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9996335041959719,1.000608145864531,0.9976508934480477,0.999353784826392,0.9994148039075217,0.9990273526537858,1.0005865986746714,1.0011327707716462,1.0008485400912706,1.0016222074910286,1.002096438054333,1.0018989875231268,1.0012064944230303,1.0010249354617968,1.0012584345795015,1.001448012723825
76-2804163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0005685825289719,0.9961990226338965,0.9988687907628186,0.9990190061848239,0.9985680354326372,1.000571689358711,1.0012516783023178,1.0008945876413098,1.0018140285940642,1.002365537637837,1.002121910552893,1.001303647316272,1.0010880195846907,1.0013563140423092,1.0015643751008507
77-2804152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9923092068480658,0.99789235750504,0.998314527389878,0.9978064348549281,1.0005727009166272,1.0014645362784005,1.0009864442797587,1.0021080553872526,1.00276078722938,1.00244663925157,1.0014523371929376,1.001188409958287,1.0015012484490367,1.0017276445362817
78-2804150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0080317627374784,1.0045747983400626,1.0019138463801727,1.0053379305838734,1.006395183955321,1.0050241463229141,1.0056445703858488,1.0061906577512905,1.0055579261088559,1.0041408291544085,1.0036506915324044,1.003896032879401,1.0038539697502897
79-2804148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9931468828132756,0.9941199414461301,1.001725503950496,1.0035645843222147,1.002240871666602,1.0037927689218558,1.0046630137434238,1.0040216870252365,1.0024089074888376,1.001947505716793,1.0023539200671965,1.002540511686521
80-2803747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9951767779504247,1.0062830275537313,1.0083424319415482,1.005386470055176,1.0062117183310038,1.0069332061696903,1.0059686393934237,1.0039702888340427,1.003316052430824,1.0036701539096797,1.0036546684877112
81-2803748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0169175314343646,1.017963599885354,1.0101575107055285,1.0091303950344968,1.0095402381309524,1.0080982137587884,1.0055859506923337,1.0046757467700407,1.0049571947864753,1.0046940006147296
82-2804688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0213376326505896,1.0037134720740188,1.0061575262386948,1.007316797159569,1.0058082285268597,1.0028953140044934,1.002087691993989,1.0027077497253631,1.002899214896465
83-2807370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9963163844678448,1.0020829931821016,1.004303774000843,1.0031191140207254,1.0002258921689313,0.9996759495711768,1.0006162188232375,1.0012965124752349
84-2803604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0047886312470855,1.0068999400319347,1.004910132781762,1.0011381124671477,1.0003495477209043,1.0013599187563882,1.001934766541969
85-2800266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0116603286795038,1.0050654855455543,0.9975266423949414,0.9970370057414266,0.9993579951353777,1.0008622760391965
86-2807368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9964224422442244,0.9864768328106861,0.9898014633911255,0.9950578095413624,0.998702542170739
87-2804602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9717468486368521,0.985783825496725,0.9945613105368405,0.9991126414103848
88-2803580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9955293915357085,1.0019953554916854,1.0029055357770051
89-2800263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0077050412641546,1.004743142746601
90-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0035792454045662
91-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
