순번_정류장ID,1-2806577,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2803689,18-2803690,19-2803691,20-2804136,21-2804665,22-2804138,23-2804663,24-2804142,25-2804145,26-2804661,27-2804660,28-2804658,29-2804164,30-2804166,31-2804656,32-2804168,33-2806206,34-2804654,35-2804651,36-2804649,37-2804648,38-2807374,39-2804646,40-2804327,41-2804329,42-2804645,43-2804643,44-2804197,45-2804195,46-2804717,47-2804193,48-2804191,49-2806153,50-2804189,51-2804641,52-2804740,53-2804794,54-2803702,55-2807371,56-2803737,57-2803735,58-2803734,59-2803732,60-2803730,61-2803728,62-2803751,63-2804639,64-2803750,65-2803752,66-2803723,67-2803721,68-2803718,69-2803720,70-2803719,71-2803711,72-2806217,73-2803708,74-2803706,75-2804634,76-2803705,77-2803703,78-2804580,79-2804213,80-2804211,81-2804209,82-2804207,83-2804205,84-2804204,85-2806290,86-2804202,87-2806292,88-2803609,89-2806232,90-2803608,91-2803607,92-2803606,93-2806297,94-2803616,95-2803853,96-2803850,97-2803617,98-2806299,99-2803618,100-2806300,101-2803600,102-2800273,103-2803601,104-2804331,105-2803581,106-2800271,107-2805489,108-2807150,109-2804581,110-2804582,111-2800267,112-2804032
69-2803720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0170219296179752,0.9991014028100578,1.0018826081787335,0.9960585082869319,0.9985538926995335,0.9981976374486968,0.9983043570234801,1.000823619066294,1.0898221997454642,1.077772431031798,1.0722281704395689,1.0653489789319204,1.0639754798416003,1.0532540677321964,1.0519211958867538,1.0480765158596832,1.0462628974563486,1.0444532660282368,1.0416218394886732,1.0398286389309221,1.0373379815889674,1.0359713759650837,1.034923134104299,1.0320734331600838,1.0316883442962461,1.0309062131940008,1.0304684334628227,1.028189394993256,1.0274002322138556,1.0271366712229197,1.0264534384523103,1.0261734063434085,1.0239193964004967,1.0229596633803268,1.023389427963864,1.0491202009874665,1.1229407038292387,1.207019310741954,1.2726444489425204,1.335252883127034,1.3944992676599957,1.459269108214338,1.4354173698272874
70-2803719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9506154061187071,0.9741703676718012,0.97688255733148,0.987171563366802,0.9899266176560911,0.9922962395095578,0.9971873420501745,1.1068725461483362,1.089825422606796,1.0821081977127418,1.0729833764940744,1.0707856068494737,1.057776367604588,1.0560939059214949,1.0515650012792557,1.0493307957658888,1.0472196275716155,1.043926972341106,1.041857380807914,1.039068426917288,1.0372343681307339,1.0360621495496996,1.032937283404458,1.0324960319816847,1.0320736075115287,1.031147914259363,1.0286893088975424,1.0278299386821756,1.0275412072217447,1.026808669643422,1.0264941077764007,1.0241134175234439,1.0231022310938633,1.0235514670810726,1.0228532085037554,1.0417746909637695,1.120223133733571,1.1812997909778404,1.239539745269594,1.2945323834342422,1.3548370205875797,1.3370288398470105
71-2803711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0234241358857763,0.9902991311213112,0.9979553921378399,0.9975483280649483,0.9979062724955362,1.0014005998107738,1.1216805376511227,1.1008414405399585,1.091422303315918,1.080571151083813,1.0775927090685582,1.062959211793042,1.0609704408779548,1.0559378718977395,1.0533134198645973,1.0509597812762514,1.047274846355754,1.0449593887381403,1.041943418990424,1.039871173234107,1.0388222781126966,1.0352039214345754,1.0346720966524652,1.0339717569463454,1.0331574279224482,1.030525415352155,1.0297476660877765,1.029406681598181,1.028606683064614,1.028014761825711,1.0255324343396524,1.024478703245586,1.025076076008056,1.024180464321473,1.043422571354598,1.1234090404341956,1.1856675869472757,1.2452776613481693,1.3015327164177155,1.3631432361265265,1.3446644592974326
72-2806217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9795895686191701,0.9937707899180546,0.9949030239246893,0.9961507300543474,1.0004046623634848,1.1263445522348776,1.1038860837642452,1.0938065222770674,1.0823173190515583,1.079100993109602,1.0638953075271174,1.0618193981831248,1.056625673496033,1.0539014562106055,1.051479065984158,1.0476912306608352,1.0453153152385197,1.042235845102387,1.040378255900182,1.0390415414974064,1.0355985514193138,1.0350458538503153,1.0341046199996597,1.0332749878552185,1.0306061915998534,1.0298160981385436,1.0294697644593804,1.0284783856413942,1.0282301611857765,1.0257163379741148,1.0246498096675623,1.0249316599832619,1.0243432818018894,1.0435187433153816,1.1243153898667062,1.1871822040444344,1.2474048343084931,1.3042665413822907,1.3666806518121863,1.347618538430832
73-2803708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0084222733822863,1.001983535626561,1.0006280722763938,1.0037905614252187,1.1516093528101434,1.1211070426612386,1.1077038698867718,1.0930444084487554,1.0884812372727095,1.0705589972626426,1.0680043961711765,1.0620203577204008,1.0587175910569344,1.055934922610728,1.0515793735173398,1.0488570607635608,1.0454534686753918,1.0430128389383924,1.0417830552861422,1.0380108610323964,1.0373466923684689,1.0365487589134035,1.0355823402782907,1.0326762603258743,1.0313573456995706,1.0311544467341567,1.0302693018491718,1.0297315936036397,1.0269165455274187,1.025964844790245,1.0264006917723112,1.025605424943512,1.045291129196886,1.128400891900547,1.1933566735519345,1.2554859866078356,1.3143358409661905,1.378999298840175,1.3588106295258635
74-2803706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9967677876320209,0.9978660702110728,1.002925054137372,1.1802393556418929,1.1385583571840743,1.1209574509667168,1.1025588805901987,1.0965192221950348,1.0757067768483406,1.072682669662279,1.0659175560919765,1.0620838946728526,1.0589672478274714,1.0541038798792344,1.0510821781848207,1.0473907159380262,1.0446943308646413,1.0430618442864061,1.0390385010557899,1.0383074247561028,1.0374547089551955,1.0364105384104971,1.0333469063245095,1.032152848946726,1.031722508578566,1.0307915595437291,1.0302057098904425,1.0274637085374034,1.0263035246189007,1.0267470055129586,1.0259223638806458,1.0247072551601295,1.0952909172627423,1.1589276764472245,1.219705423481427,1.277448935163012,1.3408810345670126,1.3228280916026938
75-2804634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9987207046800135,1.004771324361505,1.2403676226837828,1.1720736962448333,1.145461728059727,1.1196090695914742,1.1106318553973185,1.0846997314887223,1.0808308156534174,1.0727365867539989,1.0679666815085807,1.0642868222912532,1.058566476281624,1.0550408524466472,1.0508856767563188,1.0477539965963165,1.046192039361161,1.0417115329598348,1.040832675866558,1.0398725093656278,1.0386623528052603,1.0353054928337166,1.0339508443129268,1.0334531894870516,1.0324289426974702,1.0317165669047883,1.0288086788560706,1.0275805778721798,1.028021698355873,1.0271399141135196,1.0258353852439857,1.0258758385031157,1.0852771518956317,1.1420563414218152,1.1956878941941105,1.2548479263493115,1.241868992130224
76-2803705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0085645089019846,1.416185800594286,1.2477050821339026,1.1953099836494845,1.1511873639013583,1.135499970044459,1.0994463787447177,1.0939685589271857,1.0834774694675162,1.0770307881093775,1.0723827734348121,1.0652175924045268,1.0608611162898374,1.0559644237677082,1.05247667911655,1.0499200583572448,1.044795930912949,1.0437175036367612,1.0428879383780472,1.0411805500722289,1.0374314830586409,1.0358715155480243,1.0352895113100207,1.0341463905245931,1.0334820345863294,1.0301587882556085,1.0288434613426016,1.0292868214001902,1.0283340503174119,1.0269206956282977,1.0264059181446177,1.0248898592824256,1.0496352716496316,1.0987818741907922,1.1529832880178557,1.1456868683000612
77-2803703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0353336107643225,1.0058454689614036,1.007627561175618,1.0065787461002362,1.0142786301237738,1.0040436687468337,1.0051539739274877,1.0025261863041497,1.004249507586936,1.0036470029643128,1.0033123142200757,1.0032960810671947,1.0015542378388052,1.0022547206205585,1.0022941909890255,1.0010932222084672,1.0019791617389657,1.0019709796087481,1.0026158393140088,1.0014797230425097,1.0020372538549207,1.00244718648446,1.002380184752297,1.0037002197361258,1.001735629760262,1.0009216586324197,1.0018420416917104,1.0014899358139668,1.001151275684034,1.0016996876076245,1.000867810543894,1.0018558445783803,1.0021477150140192,1.007748973738107,1.084674204861938
78-2804580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9953662167624645,1.0018690338789775,0.9998081003701235,1.0097432675003408,1.0001289185879116,1.0016483536845229,0.9992754083689678,1.001474376116203,1.0010327609959344,1.000991918813947,1.0011645920465417,0.9995029270605411,1.0004178321475412,1.000552408246476,0.9991516069323646,1.0001547739806729,1.0001995931246281,1.0009579450568473,0.9999231425988829,1.0005907051473464,1.0010540454052663,1.001035444395657,1.0024758762118289,1.0005334540662567,0.9997302679120792,1.0006856761353127,1.000355731924992,1.000061105487873,1.0006643574093643,0.999852592453365,1.0008815066013907,1.0012003273332761,1.002927781967993,1.084863288788634
79-2804213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0110260226351389,1.002447997636416,1.0156986768841474,1.0013615523738368,1.0031018032168943,1.0000542109962682,1.0025211140343704,1.0019271828645058,1.001760947768882,1.0018844456368765,0.9999780227896872,1.0009384515589916,1.0010569198325343,0.9994846229959099,1.00055382846047,1.0005898116837153,1.0013824440388686,1.0002408744733273,1.0009304731627866,1.0014117267184748,1.0013783447050049,1.0028734950873124,1.000808451126642,0.9999574951283665,1.000957851313711,1.0006045567531092,1.0002844972110165,1.0009052563232783,1.0000499673954069,1.0011174296419127,1.0014437902249984,1.0010104794604808,1.0886152313949065
80-2804211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9961789307499687,1.01764605819068,0.9991853093073566,1.0015432857241153,0.9982461366274666,1.0013426908756267,1.0007785246379737,1.000764824976879,1.0010005710261798,0.9989964265581847,1.0005806449348544,1.0007293168683897,0.9990852491520692,1.0002443644540264,1.0002929292553886,1.0011496418551333,0.9999683129923965,1.0007107282308378,1.0012222094701368,1.0011948159800088,1.0027665133913721,1.0006253828192622,0.9997456789954947,1.0007877800373208,1.0004259078403546,1.0001029952675615,1.000752993138459,0.9998750601077311,1.0009811519979062,1.0013208840814383,1.0008784376544544,1.0911819719558076
81-2804209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0461296941561693,0.998719089001665,1.0020210927777828,0.9976685698909756,1.0015992677137158,1.000890332462758,1.000854846444185,1.0011159278682036,0.9988253360282774,1.000621691960852,1.000325744024798,0.9985632216071935,0.9998625808914048,0.9999294753333074,1.0008827739971573,0.9996361262344577,1.000456008363608,1.0010114157172285,1.000991255835496,1.0026734460169087,1.0004165518220427,0.9994934256139445,1.0005965239155323,1.0002209584747235,0.9998921752155808,1.000777414893553,0.9996709619263706,1.0008322702403916,1.0011906959196035,1.000905281572145,1.0949566598024572
82-2804207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9748352258006757,0.9851155677147242,0.984068640416171,0.9920793230552776,0.9924502957289841,0.9940959798233415,0.9952765103325026,0.9933203942148728,0.9955109628975121,0.9960633492326151,0.9946741880844646,0.9963275622715914,0.9965380989963354,0.9978026735604699,0.9967827821002508,0.9978764806392335,0.9985626146820834,0.998649763404803,1.0006163850596725,0.9983728233939771,0.9974601282756146,0.9986505492112803,0.998315436899465,0.9980714781919798,0.9988800214269029,0.9979967414540799,0.9992502919789235,0.9996637826383574,0.9992412031219831,1.096624048921502
83-2804205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0178144603888204,0.9956831905487467,1.0047935848173477,1.0028106358993916,1.0022080591588465,1.0023665097932575,0.9988733301142766,1.0006581468893359,1.000873150394854,0.9990429074578282,1.0006553307309352,1.0007029868027364,1.001815753206827,1.0002040674175494,1.0011287286982011,1.001755839074301,1.0016954128840474,1.0035724919806082,1.000929595711095,0.9998608992030885,1.0011101551651271,1.0006676489716135,1.0002718480779949,1.0010257588510458,0.9999903825940004,1.0012714452795421,1.0016560352806068,1.0011349629206925,1.1056987845894748
84-2804204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9812025830924855,1.0008644707720349,0.9994068563877945,0.9998261588749845,1.0004752560574026,0.9968978881430841,0.9999340071206319,0.9995737861260104,0.9972661944189397,0.999119174778798,0.9992440763160212,1.0005427124747197,0.9990073181021103,1.0000818637541007,1.0007809936752623,1.0007682755815497,1.0028005978408974,1.0001234664135925,0.999044743013218,1.0006084112860294,0.999918652596198,0.9995549818926317,1.0003680916428805,0.9993335626911644,1.0006673926933436,1.0010789615547164,1.0005666965638162,1.1075317490306025
85-2806290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.017697083352465,1.0090699040415239,1.0054924527086508,1.004910966005202,0.9998742006387394,1.0027299954830142,1.0027651750752349,0.9990338926608148,1.0009133563740742,1.0009547498873812,1.0022006480949777,1.000341378572974,1.0013551451155185,1.0020376938943834,1.0019559013218227,1.0039736644689727,1.001083232801979,0.9999232742011865,1.0012701327788336,1.0007883181998538,1.0003567960332864,1.0011569284786095,1.0000487646945393,1.0014081374015578,1.0018118840315113,1.001254586370064,1.11221776816402
86-2804202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9949916198363403,0.9961091148767888,0.9984365231040737,0.9934365980730051,0.9975329353638235,0.9982481159045101,0.9955712004422745,0.998050999694469,0.9982684868211272,0.9999384511514474,0.9982138934943928,0.9995444946131583,1.000376724090331,1.0003856656982626,1.0027157521479728,0.999732650712645,0.9985440802376183,1.0000047452232141,0.9995406285166948,0.9991645528207258,1.000077595600281,0.9989632573020351,1.0004255833706248,1.0008791419122536,1.0003334583627868,1.116253739691232
87-2806292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9966750441924506,0.9994348091222265,0.9931079095655297,0.9979098095084369,0.9986605283371672,0.9956287503935416,0.9983211066351454,0.9985387629995381,1.0002999670036297,0.9984147762545299,0.9997959540922868,1.0006578605788845,1.000649994497964,1.0030501593714676,0.9999227646825053,0.9986818969900814,1.0001943055055615,0.9997062565909038,0.9993065877655534,1.0002398408514313,0.9990842342191226,1.000584860262817,1.0010461033656142,1.0004788950922119,1.1197139210404248
88-2803609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0031059460871743,0.9905787597214266,1.000069482413918,1.0006500906863183,0.9963439805259112,0.9995091045501875,0.9996777874112941,1.0015842383956812,0.9992191632664752,1.000666381319396,1.0015742105168843,1.0015032573788631,1.0040183954124984,1.0005449169732183,0.9991793469479571,1.0008001827145696,1.0002500967866823,0.9997836342502661,1.0007476672687152,0.9994937037966329,1.0010701332024206,1.0015415596764385,1.0009216562649121,1.1273022530954306
89-2806232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9762811813462674,0.9987036068750809,0.9998321852674648,0.9948321861223635,0.9988332189430336,0.9990918804635831,1.001363948457106,0.9987616417755409,1.0004198146025423,1.001429767061355,1.001363285408399,1.0040871056614586,1.0003685933478272,0.9989188116338842,1.0006517021254315,1.0000739837955759,0.9995938699488434,1.000622494773393,0.9993116050327827,1.0009718411911093,1.001468809646758,1.000824477015761,1.1331179073820719
90-2803608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0132895231685832,1.009536108324975,0.999351395426411,1.0032780632439513,1.0031093197599361,1.0050075916132013,1.0013464733455661,1.0027650982108016,1.0036945077049984,1.00344164210452,1.0060512996656126,1.0019164314638154,1.000316092132123,1.002108765733412,1.0014327992141503,1.0008220293609396,1.0018095645869707,1.0003757106971387,1.002062332882355,1.002538686141387,1.0018198855169205,1.139827763613944
91-2803607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0030507199288623,0.9898335779555892,0.9980674634081761,0.9985959686971514,1.0020561327072983,0.99835742807056,1.0005694313677123,1.0018338675621359,1.0017146554513103,1.0049272222823558,1.0004525474887411,0.9987485965277704,1.000776458483911,1.0001009608039682,0.999549006716068,1.0007184937137816,0.9992369444787061,1.0011000722616274,1.00164913949013,1.000925381431934,1.1485759459720795
92-2803606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9828382659064168,0.9963943191004629,0.9973779763101467,1.0018577329926692,0.997691676256382,1.0002888720455387,1.0017091290278475,1.0015914031417907,1.0050695201423105,1.000276576410256,0.9984710003562438,1.0006349603554077,0.9999269744927148,0.9993608520991911,1.000603721123591,0.9990603704838521,1.0010142216819462,1.0015900933553088,1.0008403191104636,1.1547561226422438
93-2806297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0167189001844088,1.0109585021063647,1.0122528753735032,1.0024659123875834,1.0045353312974232,1.0058047355794306,1.005165615578739,1.00848187535181,1.0025692973350213,1.0003915653257713,1.0027639453276427,1.0018428307550953,1.0010228681164728,1.0022389465003472,1.0004418955880705,1.0024981664682664,1.003054613662431,1.0021646085611895,1.1695696493210848
94-2803616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0016922263352723,1.0098551562654958,0.9986407793089311,1.0022663771550113,1.0040449522125359,1.0035603010768779,1.0076004852357217,1.0012576086921825,0.9989652579335238,1.001599516070644,1.0006798286185825,0.9999260518792011,1.00132665777495,0.9994868127970593,1.0017111665832275,1.0023355643882446,1.0014420230282328,1.1776871239662605
95-2803853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0139443236233545,0.9980309165261859,1.0023415497485355,1.004306962651864,1.0037369168626467,1.0080215016871314,1.0012310371626656,0.998808984748412,1.0015947210298775,1.0006283811173917,0.9998458447968157,1.001311965051484,0.9994033381040867,1.0017120209597434,1.0023573215785195,1.0014342173076545,1.183696177752955
96-2803850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9874384939627522,0.9982359584164692,1.0015520368680877,1.0013622770745965,1.0070392598568048,0.9994637545040763,0.996849804312953,1.0000810207375979,0.9991166882339092,0.998440335475011,1.0001930415664966,0.998214863831042,1.000775432895312,1.001518437147698,1.0005851235797438,1.1961117300044601
97-2803617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.010490103585961,1.0108976827274505,1.007933867907094,1.0129787241152313,1.0021937792555595,0.9987169521981615,1.002554494235148,1.0011722730498704,1.0000825105688942,1.00189243204958,0.9994883690323428,1.002290062012331,1.003031204625676,1.0018868241072711,1.2216187534976266
98-2806299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0116973935155753,1.005639657207369,1.014006164286012,0.9996807437688747,0.9955375456089088,1.0005854576666342,0.9991113925128495,0.9981709664998074,1.0005484775502567,0.9979409355996178,1.0012299816907173,1.002132679822746,1.0009305947481242,1.2473805323934917
99-2803618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.000532786885246,1.0146214244926797,0.997486927723058,0.992957788510434,0.9989762751356666,0.9975119272610488,0.996774019132658,0.99958305750278,0.9968786502739737,1.000491402694881,1.0015070412165132,1.0002838390488877,1.2630088334937757
100-2806300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0211334204724454,0.9966450000479287,0.9911895083956247,0.9986535736508285,0.9969759045714972,0.99624926829483,0.9994743781915654,0.9965101844566834,1.0004876240217297,1.0015889924615675,1.0002647467570338,1.2854175290668102
101-2803600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9602130583894452,0.9606091585082938,0.9803690099879461,0.9819236360103616,0.9854807983952893,0.9923478781183837,0.9896396209583708,0.9954052205217939,0.997240884317486,0.9961133629527078,1.3452915952906876
102-2800273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9614762227906247,1.0046805339469453,0.9975691336211002,0.9958454455964122,1.0014731466239517,0.9964327609469398,1.0023830330112828,1.0037516171749508,1.0016546834568796,1.4144657137349508
103-2803601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0576964515546652,1.015280349344978,1.0037698766610164,1.0074344551272985,1.0005532997138953,1.0064569005081485,1.0074436020418822,1.0047023484021844,1.4549621384228932
104-2804331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9870141966732126,0.9912911071734165,1.0004855154555752,0.9944805783571583,1.0019310580387366,1.0035926438931748,1.0012106435328227,1.4861752607038434
105-2803581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9935658861923546,1.0040119352279204,0.9958971579792988,1.0042102866197091,1.0057464773393059,1.002768284259913,1.5528934039643858
106-2800271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0001282392747575,0.9892622936858061,1.0026602740677872,1.004989862888343,1.0013987636148283,1.732229390008798
107-2805489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9745271156058538,1.0044883929957709,1.0074555375484615,1.0018708676148564,2.1255475907068835
108-2807150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0386031931713289,1.0271425326845995,1.0121912182433053,2.880736763206075
109-2804581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0110687855548655,0.9975883807915058,2.392148132338817
110-2804582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9865866852924662,1.1885185533315326
111-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0035792454045662
112-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
