순번_정류장ID,64-2807131,65-2807129,66-2807127,67-2806963,68-2807124,69-2807294,70-2807295,71-2807411,72-2807002,73-2806989,74-2807000,75-2806992,76-2806993,77-2806995,78-2806997,79-2806998,80-2806999,81-2807296,82-2807412,83-2807297,84-2807298,85-2806987,86-2806965,87-2806966,88-2806967,89-2806968,90-2806969,91-2806970,92-2807408,93-2806971,94-2807122,95-2806891,96-2806890,97-2806888,98-2807293,99-2806886,100-2804580,101-2804213,102-2804211,103-2804209,104-2804207,105-2804205,106-2804204,107-2806290,108-2804202,109-2806292,110-2803609,111-2806232,112-2803608,113-2803607,114-2803606,115-2806297,116-2803616,117-2803853,118-2803850,119-2803617,120-2806299,121-2803618,122-2806300,123-2803600,124-2800273,125-2803601,126-2804331,127-2803581,128-2800271,129-2807150,130-2804581,131-2804582,132-2800267,133-2804032
98-2807293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.578753,0.949354,1.4541490000000001,1.8182680000000002,2.3091790000000003,2.6976760000000004,3.4163450000000006,3.6522520000000007,3.9998960000000006,4.421016000000001,4.6733210000000005,5.170616000000001,5.546868000000001,5.8677150000000005,6.379639,6.6729210000000005,7.215890000000001,7.540629000000001,7.739520000000001,8.141409000000001,8.729399,9.259588,9.530126000000001,9.847495,10.548257,10.991185999999999,11.193795,11.375411,11.629731,12.111063,12.982242,13.323177,13.62443,13.984618000000001,14.623343000000002
99-2806886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.370601,0.8753960000000001,1.2395150000000001,1.730426,2.118923,2.837592,3.073499,3.421143,3.842263,4.094568,4.591863,4.968115,5.288962,5.800885999999999,6.094168,6.637137,6.961876,7.160767,7.562656,8.150646,8.680835,8.951373,9.268742,9.969503999999999,10.412432999999998,10.615041999999999,10.796657999999999,11.050977999999999,11.532309999999999,12.403488999999999,12.744423999999999,13.045676999999998,13.405864999999999,14.04459
100-2804580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.504795,0.868914,1.3598249999999998,1.748322,2.466991,2.7028980000000002,3.050542,3.4716620000000002,3.723967,4.221262,4.597514,4.918361,5.430285,5.723566999999999,6.266535999999999,6.5912749999999996,6.790165999999999,7.192054999999999,7.780044999999999,8.310234,8.580772,8.898140999999999,9.598902999999998,10.041831999999998,10.244440999999998,10.426056999999998,10.680376999999998,11.161708999999998,12.032887999999998,12.373822999999998,12.675075999999997,13.035263999999998,13.673988999999999
101-2804213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.364119,0.85503,1.2435269999999998,1.9621959999999998,2.1981029999999997,2.5457469999999995,2.9668669999999997,3.2191719999999995,3.7164669999999993,4.092718999999999,4.4135659999999985,4.925489999999998,5.218771999999998,5.761740999999998,6.086479999999998,6.285370999999998,6.6872599999999975,7.275249999999998,7.805438999999998,8.075976999999998,8.393345999999998,9.094107999999997,9.537036999999996,9.739645999999997,9.921261999999997,10.175581999999997,10.656913999999997,11.528092999999997,11.869027999999997,12.170280999999996,12.530468999999997,13.169193999999997
102-2804211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.490911,0.879408,1.598077,1.833984,2.181628,2.602748,2.855053,3.3523479999999997,3.7285999999999997,4.049447,4.561370999999999,4.854652999999999,5.397621999999999,5.722360999999999,5.921251999999999,6.323140999999999,6.911130999999999,7.441319999999999,7.711857999999999,8.029226999999999,8.729988999999998,9.172917999999997,9.375526999999998,9.557142999999998,9.811462999999998,10.292794999999998,11.163973999999998,11.504908999999998,11.806161999999997,12.166349999999998,12.805074999999999
103-2804209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.388497,1.1071659999999999,1.343073,1.690717,2.111837,2.364142,2.861437,3.237689,3.558536,4.07046,4.363742,4.9067110000000005,5.231450000000001,5.430341,5.83223,6.4202200000000005,6.9504090000000005,7.220947000000001,7.538316000000001,8.239078000000001,8.682007,8.884616000000001,9.066232000000001,9.320552000000001,9.801884000000001,10.673063,11.013998,11.315251,11.675439,12.314164000000002
104-2804207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.718669,0.954576,1.30222,1.7233399999999999,1.9756449999999999,2.47294,2.849192,3.170039,3.681963,3.975245,4.518214,4.8429530000000005,5.041844,5.443733,6.0317229999999995,6.5619119999999995,6.83245,7.149819,7.850581,8.29351,8.496119,8.677735,8.932055,9.413387,10.284566,10.625501,10.926753999999999,11.286942,11.925667
105-2804205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.235907,0.583551,1.004671,1.256976,1.7542710000000001,2.130523,2.4513700000000003,2.9632940000000003,3.2565760000000004,3.799545,4.124284,4.323175,4.725064,5.313053999999999,5.843242999999999,6.1137809999999995,6.43115,7.131912,7.574841,7.77745,7.959066,8.213386,8.694718,9.565897,9.906832,10.208085,10.568273000000001,11.206998000000002
106-2804204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.347644,0.768764,1.021069,1.518364,1.894616,2.215463,2.7273870000000002,3.0206690000000003,3.563638,3.888377,4.087268,4.489157,5.077147,5.607336,5.877874,6.1952430000000005,6.896005000000001,7.338934000000001,7.541543000000001,7.723159000000001,7.977479000000001,8.458811,9.32999,9.670925,9.972178,10.332366,10.971091000000001
107-2806290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42112,0.6734249999999999,1.17072,1.546972,1.867819,2.379743,2.673025,3.215994,3.540733,3.739624,4.141513,4.729502999999999,5.259691999999999,5.5302299999999995,5.847599,6.548361,6.99129,7.193899,7.375515,7.629835,8.111167,8.982346,9.323281,9.624534,9.984722000000001,10.623447000000002
108-2804202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.252305,0.7496,1.125852,1.4466990000000002,1.9586230000000002,2.2519050000000003,2.794874,3.119613,3.3185040000000003,3.7203930000000005,4.308383000000001,4.838572000000001,5.109110000000001,5.426479000000001,6.1272410000000015,6.570170000000002,6.772779000000002,6.954395000000002,7.2087150000000015,7.690047000000002,8.561226000000001,8.902161000000001,9.203414000000002,9.563602000000003,10.202327000000004
109-2806292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.497295,0.873547,1.194394,1.706318,1.9996,2.542569,2.867308,3.066199,3.4680880000000003,4.056078,4.586267,4.8568050000000005,5.174174000000001,5.874936000000001,6.317865000000001,6.520474000000001,6.702090000000001,6.956410000000001,7.437742000000001,8.308921000000002,8.649856000000002,8.951109000000002,9.311297000000003,9.950022000000004
110-2803609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.376252,0.6970989999999999,1.2090229999999997,1.5023049999999998,2.0452739999999996,2.3700129999999997,2.568904,2.970793,3.558783,4.088972,4.35951,4.6768790000000005,5.377641000000001,5.820570000000001,6.023179000000001,6.204795000000001,6.459115000000001,6.940447000000001,7.811626,8.152561,8.453814000000001,8.814002000000002,9.452727000000003
111-2806232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.320847,0.8327709999999999,1.126053,1.669022,1.9937610000000001,2.1926520000000003,2.5945410000000004,3.1825310000000004,3.7127200000000005,3.9832580000000006,4.300627,5.0013890000000005,5.444318000000001,5.646927000000001,5.828543000000001,6.082863000000001,6.564195000000001,7.435374,7.776309,8.077562,8.437750000000001,9.076475000000002
112-2803608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5119239999999999,0.805206,1.348175,1.672914,1.871805,2.273694,2.861684,3.391873,3.662411,3.97978,4.680542,5.123471,5.32608,5.507696,5.762016,6.243348,7.114527,7.455462,7.756715,8.116903,8.755628000000002
113-2803607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29328200000000004,0.836251,1.16099,1.359881,1.7617699999999998,2.34976,2.879949,3.150487,3.4678560000000003,4.168618,4.611547000000001,4.8141560000000005,4.9957720000000005,5.250092,5.7314240000000005,6.602603,6.943538,7.244791,7.604979,8.243704000000001
114-2803606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5429689999999999,0.8677079999999999,1.0665989999999999,1.4684879999999998,2.056478,2.586667,2.857205,3.174574,3.875336,4.318265,4.520874,4.70249,4.95681,5.438142,6.309321,6.650256,6.951509,7.311697,7.950422
115-2806297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.324739,0.52363,0.925519,1.513509,2.043698,2.314236,2.6316050000000004,3.3323670000000005,3.7752960000000004,3.9779050000000002,4.159521,4.413841,4.895173,5.7663519999999995,6.1072869999999995,6.4085399999999995,6.768727999999999,7.407452999999999
116-2803616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198891,0.60078,1.1887699999999999,1.718959,1.9894969999999998,2.306866,3.007628,3.450557,3.6531659999999997,3.8347819999999997,4.089102,4.570434,5.441612999999999,5.782547999999999,6.083800999999999,6.443988999999999,7.082713999999999
117-2803853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.401889,0.989879,1.520068,1.790606,2.1079749999999997,2.808737,3.2516659999999997,3.4542749999999995,3.6358909999999995,3.8902109999999994,4.371542999999999,5.242721999999999,5.583656999999999,5.884909999999999,6.245097999999999,6.883822999999999
118-2803850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.58799,1.118179,1.388717,1.706086,2.406848,2.849777,3.052386,3.234002,3.4883219999999997,3.969654,4.840833,5.181768,5.483021,5.843209,6.481934
119-2803617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.530189,0.800727,1.118096,1.818858,2.261787,2.464396,2.646012,2.9003319999999997,3.381664,4.2528429999999995,4.5937779999999995,4.8950309999999995,5.255218999999999,5.893943999999999
120-2806299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.270538,0.587907,1.288669,1.731598,1.934207,2.115823,2.3701429999999997,2.8514749999999998,3.722654,4.063589,4.364842,4.72503,5.363755
121-2803618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.317369,1.018131,1.4610599999999998,1.6636689999999998,1.8452849999999998,2.099605,2.580937,3.452116,3.793051,4.094304,4.454492,5.093217
122-2806300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.700762,1.143691,1.3463,1.527916,1.7822360000000002,2.2635680000000002,3.1347470000000004,3.4756820000000004,3.7769350000000004,4.137123000000001,4.775848000000001
123-2803600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.442929,0.645538,0.827154,1.081474,1.5628060000000001,2.4339850000000003,2.7749200000000003,3.0761730000000003,3.436361,4.075086000000001
124-2800273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.20260899999999998,0.384225,0.6385449999999999,1.1198769999999998,1.991056,2.331991,2.633244,2.993432,3.632157
125-2803601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.181616,0.435936,0.917268,1.7884470000000001,2.129382,2.430635,2.790823,3.429548
126-2804331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25432,0.735652,1.6068310000000001,1.947766,2.249019,2.609207,3.247932
127-2803581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.481332,1.352511,1.693446,1.994699,2.354887,2.993612
128-2800271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.871179,1.2121140000000001,1.5133670000000001,1.873555,2.51228
129-2807150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.340935,0.642188,1.002376,1.641101
130-2804581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.301253,0.661441,1.300166
131-2804582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360188,0.9989129999999999
132-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.638725
133-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
